elapsed_s,planner_state,plan_reason,planned_speed,planned_steering,command_speed,command_steering,command_reason,safety_overrode_command,lidar_scan_timestamp,lidar_is_new_scan,lidar_valid,lidar_unsafe,lidar_observed_points,lidar_reason,car_count,first_car_seen,first_car_confirmed,first_car_turn_reached,first_car_edge_y_back_mm,first_car_turn_error_mm,gap_pair_observed,gap_found,gap_confirmed,gap_coasted,gap_width_mm,gap_center_x_right_mm,gap_center_y_back_mm,entry_target_y_back_mm,entry_error_mm,entry_reached,slot_depth_x_right,slot_depth_y_back,raw_gap_scan_timestamp,raw_gap_observed_width_mm,raw_gap_first_x_right_mm,raw_gap_first_y_back_mm,raw_gap_second_x_right_mm,raw_gap_second_y_back_mm,geometry_found,geometry_has_side_pair,geometry_has_back_line,geometry_confidence,geometry_coasted,geometry_reason,geometry_lateral_error_px,geometry_lateral_error_norm,geometry_heading_error_deg,geometry_depth_remaining_px,geometry_slot_width_px,geometry_slot_depth_px,completion_candidate,completion_reason,footprint_min_lateral_mm,footprint_max_lateral_mm,footprint_min_depth_mm,footprint_max_depth_mm,pose_required,pose_source,pose_locked,pose_tracked,pose_stale,pose_held,pose_lost,pose_scan_timestamp,pose_translation_mm,pose_rotation_deg,pose_support_points,pose_bilateral_support,pose_depth_span_mm,pose_reason,pose_polygon_mm,map_frozen,map_source_scan_timestamp,map_landmark_count,map_surface_point_count,map_reason,map_icp_fallback_scans,path_status,path_found,path_reason,path_curvature_per_px,path_maximum_curvature_per_px,path_lookahead_x_px,path_lookahead_y_px,path_points_px,lease_valid,lease_expires_at_s,lease_remaining_s,lease_last_fresh_pose_at_s,lease_pose_age_s
65.352007,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203959.9822712,1,1,1,48,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
65.461455,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203960.0976048,1,1,1,49,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
65.568409,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203960.2123394,1,1,1,55,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
65.677571,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203960.3261805,1,1,1,54,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
65.781188,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203960.440664,1,1,1,50,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
65.891161,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203960.5559597,1,1,1,55,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
65.994189,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203960.6701257,1,1,1,49,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
66.110102,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203960.7844038,1,1,1,50,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
66.221746,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203960.8993943,1,1,1,48,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
66.32453,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203961.0144935,1,1,1,51,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
66.429967,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203961.1266677,1,1,1,45,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
66.544343,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203961.2412324,1,1,1,42,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
66.654951,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203961.3550675,1,1,1,43,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
66.768375,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203961.469429,1,1,1,41,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
66.884453,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203961.584418,1,1,1,44,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
66.982052,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203961.6982052,1,1,1,50,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
67.093112,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203961.8101716,1,1,1,45,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
67.206634,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203961.924542,1,1,1,42,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
67.311557,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203961.924542,0,1,1,42,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
67.421982,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203962.0399663,1,1,1,21,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
67.527141,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203962.1546743,1,1,1,13,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
67.636729,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203962.268657,1,1,1,22,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
67.746136,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203962.383015,1,1,1,24,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
67.861373,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203962.4982944,1,1,1,22,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
67.967618,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203962.6122093,1,1,1,23,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
68.075054,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203962.7273943,1,1,1,23,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
68.189499,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203962.8417802,1,1,1,23,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
68.298049,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203962.953849,1,1,1,23,safety_obstacle,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
68.407316,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203963.0681193,1,1,1,24,safety_obstacle,1,1,0,0,72.568,-722.568,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
68.511476,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203963.1827881,1,1,1,25,safety_obstacle,1,1,1,1,63.674,-713.674,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
68.627288,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203963.2966783,1,1,1,22,safety_obstacle,1,1,1,1,56.77,-706.77,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
68.731013,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203963.4114347,1,1,1,34,safety_obstacle,1,1,1,1,50.091,-700.091,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
68.840716,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203963.5260684,1,1,0,40,one_parked_car,1,1,1,1,54.869,-704.869,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
68.951318,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203963.6413035,1,1,1,50,safety_obstacle,1,1,1,1,63.936,-713.936,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
69.062599,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203963.7559452,1,1,1,55,safety_obstacle,1,1,1,1,67.27,-717.27,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
69.173657,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203963.8667722,1,1,1,59,safety_obstacle,1,1,1,1,73.277,-723.277,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
69.281189,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203963.9817812,1,1,1,50,safety_obstacle,1,1,1,1,78.496,-728.496,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
69.3868,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203964.096556,1,1,1,54,safety_obstacle,1,1,1,1,83.184,-733.184,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
69.488812,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203964.210644,1,1,1,54,safety_obstacle,1,1,1,1,97.48,-747.48,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
69.599632,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203964.210644,0,1,1,54,safety_obstacle,1,1,1,1,97.48,-747.48,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
69.713114,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203964.3270004,1,1,1,53,safety_obstacle,1,1,1,1,130.622,-780.622,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
69.817265,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203964.4402862,1,1,1,52,safety_obstacle,1,1,1,1,189.1,-839.1,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
69.928004,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203964.556095,1,1,1,48,safety_obstacle,1,1,1,1,296.052,-946.052,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
70.036836,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203964.6699488,1,1,0,46,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
70.145283,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203964.7847266,1,1,0,41,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
70.25106,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203964.8950825,1,1,0,42,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
70.360329,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203965.0103555,1,1,0,41,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
70.471865,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203965.1246288,1,1,0,43,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
70.5796,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203965.2395205,1,1,0,41,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
70.695872,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203965.3536658,1,1,0,33,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
70.803489,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203965.4687824,1,1,0,33,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
70.92471,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203965.5828567,1,1,0,37,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
71.039976,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203965.6974316,1,1,0,33,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
71.138309,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203965.8125389,1,1,0,33,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
71.23823,emergency_stop,emergency_stop_latched,0,0,0,0,emergency_stop_latched,0,1785203965.926811,1,1,0,35,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
